Z;N;AME20;Prediction;Difference
75.0;100.0;-47.11826;984110400.0;-984110447.11826
75.0;103.0;-47.59996;984110400.0;-984110447.59996
75.0;106.0;-48.58138;984110400.0;-984110448.58138
75.0;109.0;-46.19032;984110400.0;-984110446.19032
75.0;112.0;-43.00823;984110400.0;-984110443.00823
75.0;115.0;-36.84182;984110400.0;-984110436.84182
75.0;118.0;-31.29816;984110400.0;-984110431.29816
76.0;91.0;-27.65354;984110400.0;-984110427.65354
76.0;94.0;-34.81651;984110400.0;-984110434.81651
76.0;97.0;-38.49984;984110400.0;-984110438.49984
76.0;100.0;-43.38826;984110400.0;-984110443.38826
76.0;103.0;-44.72492;984110400.0;-984110444.72492
76.0;106.0;-46.30067;984110400.0;-984110446.30067
76.0;109.0;-44.55513;984110400.0;-984110444.55513
76.0;112.0;-42.16927;984110400.0;-984110442.16927
76.0;115.0;-37.04901;984110400.0;-984110437.04901
76.0;118.0;-32.74699;984110400.0;-984110432.74699
77.0;90.0;-18.7705;984110400.0;-984110418.7705
77.0;94.0;-28.08297;984110400.0;-984110428.08297
77.0;97.0;-32.45738;984110400.0;-984110432.45738
77.0;100.0;-38.1577;984110400.0;-984110438.1577
77.0;103.0;-40.28425;984110400.0;-984110440.28425
77.0;106.0;-42.31841;984110400.0;-984110442.31841
77.0;109.0;-41.34961;984110400.0;-984110441.34961
77.0;112.0;-39.73632;984110400.0;-984110439.73632
77.0;115.0;-36.05723;984110400.0;-984110436.05723
77.0;118.0;-32.34907;984110400.0;-984110432.34907
77.0;122.0;-25.44539;984110400.0;-984110425.44539
78.0;93.0;-18.50934;984110400.0;-984110418.50934
78.0;96.0;-26.26952;984110400.0;-984110426.26952
78.0;99.0;-31.0709;984110400.0;-984110431.0709
78.0;102.0;-35.76314;984110400.0;-984110435.76314
78.0;105.0;-37.50968;984110400.0;-984110437.50968
78.0;108.0;-39.5715;984110400.0;-984110439.5715
78.0;111.0;-38.09496;984110400.0;-984110438.09496
78.0;114.0;-37.046;984110400.0;-984110437.046
78.0;117.0;-33.5714;984110400.0;-984110433.5714
78.0;120.0;-30.39658;984110400.0;-984110430.39658
78.0;123.0;-24.30029;984110400.0;-984110424.30029
79.0;93.0;-10.75621;984110400.0;-984110410.75621
79.0;97.0;-20.14113;984110400.0;-984110420.14113
79.0;100.0;-26.96416;984110400.0;-984110426.96416
79.0;103.0;-30.40335;984110400.0;-984110430.40335
79.0;106.0;-33.92058;984110400.0;-984110433.92058
79.0;109.0;-34.09666;984110400.0;-984110434.09666
79.0;112.0;-35.2315;984110400.0;-984110435.2315
79.0;115.0;-33.42323;984110400.0;-984110433.42323
79.0;118.0;-31.60594;984110400.0;-984110431.60594
79.0;121.0;-27.23004;984110400.0;-984110427.23004
79.0;124.0;-23.61907;984110400.0;-984110423.61907
80.0;95.0;-8.794784;984110400.0;-984110408.794784
80.0;98.0;-17.07767;984110400.0;-984110417.07767
80.0;101.0;-21.90445;984110400.0;-984110421.90445
80.0;104.0;-27.5659;984110400.0;-984110427.5659
80.0;107.0;-29.48432;984110400.0;-984110429.48432
80.0;110.0;-32.43068;984110400.0;-984110432.43068
80.0;113.0;-32.2497;984110400.0;-984110432.2497
80.0;116.0;-32.24534;984110400.0;-984110432.24534
80.0;119.0;-29.74152;984110400.0;-984110429.74152
80.0;122.0;-27.43996;984110400.0;-984110427.43996
80.0;125.0;-23.0744;984110400.0;-984110423.0744
80.0;128.0;-14.80623;984110400.0;-984110414.80623
81.0;98.0;-9.34119;984110400.0;-984110409.34119
81.0;101.0;-14.67399;984110400.0;-984110414.67399
81.0;104.0;-20.98264;984110400.0;-984110420.98264
81.0;107.0;-23.76148;984110400.0;-984110423.76148
81.0;111.0;-27.42192;984110400.0;-984110427.42192
81.0;114.0;-28.74739;984110400.0;-984110428.74739
81.0;117.0;-27.99211;984110400.0;-984110427.99211
81.0;120.0;-27.88435;984110400.0;-984110427.88435
81.0;123.0;-24.81563;984110400.0;-984110424.81563
81.0;126.0;-21.91418;984110400.0;-984110421.91418
81.0;129.0;-10.21467;984110400.0;-984110410.21467
82.0;96.0;3.298376;984110400.0;-984110396.701624
82.0;99.0;-4.587034;984110400.0;-984110404.587034
82.0;102.0;-11.97479;984110400.0;-984110411.97479
82.0;105.0;-16.52179;984110400.0;-984110416.52179
82.0;108.0;-21.62343;984110400.0;-984110421.62343
82.0;111.0;-24.1933;984110400.0;-984110424.1933
82.0;114.0;-26.12013;984110400.0;-984110426.12013
82.0;117.0;-25.55053;984110400.0;-984110425.55053
82.0;120.0;-26.01221;984110400.0;-984110426.01221
82.0;123.0;-24.0723;984110400.0;-984110424.0723
82.0;126.0;-22.79061;984110400.0;-984110422.79061
82.0;129.0;-11.74863;984110400.0;-984110411.74863
82.0;132.0;-1.393018;984110400.0;-984110401.393018
83.0;104.0;-8.491374;984110400.0;-984110408.491374
83.0;107.0;-12.50602;984110400.0;-984110412.50602
83.0;110.0;-17.26645;984110400.0;-984110417.26645
83.0;114.0;-20.63032;984110400.0;-984110420.63032
83.0;117.0;-21.18024;984110400.0;-984110421.18024
83.0;120.0;-22.28847;984110400.0;-984110422.28847
83.0;123.0;-20.71931;984110400.0;-984110420.71931
83.0;126.0;-19.05343;984110400.0;-984110419.05343
83.0;129.0;-9.353382;984110400.0;-984110409.353382
83.0;132.0;-0.07588688;984110400.0;-984110400.0758868
83.0;135.0;11.49791;984110400.0;-984110388.50209
84.0;104.0;-2.129451;984110400.0;-984110402.129451
84.0;107.0;-6.915765;984110400.0;-984110406.915765
84.0;110.0;-12.48056;984110400.0;-984110412.48056
84.0;113.0;-14.87173;984110400.0;-984110414.87173
84.0;116.0;-17.59988;984110400.0;-984110417.59988
84.0;119.0;-18.33565;984110400.0;-984110418.33565
84.0;122.0;-19.02592;984110400.0;-984110419.02592
84.0;125.0;-17.18853;984110400.0;-984110417.18853
84.0;128.0;-12.0184;984110400.0;-984110412.0184
84.0;131.0;-1.672918;984110400.0;-984110401.672918
84.0;134.0;7.123512;984110400.0;-984110392.876488
84.0;137.0;18.32832;984110400.0;-984110381.67168
85.0;107.0;0.2554656;984075460.0;-984075455.7445344
85.0;110.0;-5.398078;984075460.0;-984075461.398078
85.0;114.0;-10.36409;984110400.0;-984110410.36409
85.0;117.0;-12.05335;984110400.0;-984110412.05335
85.0;120.0;-13.69821;984110400.0;-984110413.69821
85.0;123.0;-13.18126;984110400.0;-984110413.18126
85.0;126.0;-12.95886;984110400.0;-984110412.95886
85.0;129.0;-4.333354;984110400.0;-984110404.333354
85.0;132.0;3.524492;984110400.0;-984110396.475508
85.0;135.0;13.18323;984110400.0;-984110386.81677
85.0;138.0;21.54086;984110400.0;-984110378.45914
86.0;108.0;3.834539;984075460.0;-984075452.165461
86.0;111.0;-0.2666803;984075460.0;-984075456.2666802
86.0;114.0;-4.966416;984075460.0;-984075460.966416
86.0;117.0;-7.00425;984075460.0;-984075463.00425
86.0;120.0;-9.752754;984075460.0;-984075465.752754
86.0;123.0;-9.665279;984075460.0;-984075465.665279
86.0;126.0;-9.831688;984075460.0;-984075465.831688
86.0;129.0;-1.934854;984110400.0;-984110401.934854
86.0;132.0;4.690207;984110400.0;-984110395.309793
86.0;135.0;13.26157;984110400.0;-984110386.73843
86.0;138.0;20.70865;984110400.0;-984110379.29135
86.0;141.0;30.21563;984110400.0;-984110369.78437
87.0;112.0;4.92445;984075460.0;-984075451.07555
87.0;116.0;-0.5405752;984075460.0;-984075456.5405751
87.0;119.0;-2.463487;984075460.0;-984075458.463487
87.0;122.0;-4.952369;984075460.0;-984075460.952369
87.0;125.0;-5.099063;984075460.0;-984075461.099063
87.0;128.0;-1.185708;984075460.0;-984075457.185708
87.0;131.0;6.338252;984075460.0;-984075449.661748
87.0;134.0;12.13361;984075460.0;-984075443.86639
87.0;137.0;19.90105;984075460.0;-984075436.09895
87.0;140.0;27.37237;984110400.0;-984110372.62763
87.0;143.0;36.49992;984110400.0;-984110363.50008
88.0;115.0;7.41685;984075460.0;-984075448.58315
88.0;118.0;2.913597;984075460.0;-984075453.086403
88.0;121.0;1.159328;984075460.0;-984075454.840672
88.0;124.0;-1.011556;984075460.0;-984075457.011556
88.0;127.0;1.717056;984075460.0;-984075454.282944
88.0;130.0;6.092397;984075460.0;-984075449.907603
88.0;133.0;12.62952;984075460.0;-984075443.37048
88.0;136.0;17.97588;984075460.0;-984075438.02412
88.0;139.0;25.47882;984075460.0;-984075430.52118
88.0;142.0;32.60506;984075460.0;-984075423.39494
88.0;145.0;42.35206;984075460.0;-984075413.64794
89.0;119.0;9.278776;984075460.0;-984075446.721224
89.0;122.0;5.837883;984075460.0;-984075450.162117
89.0;125.0;4.857984;984075460.0;-984075451.142016
89.0;128.0;7.090429;984075460.0;-984075448.909571
89.0;131.0;13.09101;984075460.0;-984075442.90899
89.0;134.0;16.87404;984075460.0;-984075439.12596
89.0;137.0;23.1049;984075460.0;-984075432.8951
89.0;140.0;28.84213;984075460.0;-984075427.15787
89.0;143.0;36.75948;984075460.0;-984075419.24052
89.0;146.0;45.19672;984075460.0;-984075410.80328
90.0;119.0;15.29916;984075460.0;-984075440.70084
90.0;122.0;11.40302;984075460.0;-984075444.59698
90.0;125.0;9.992489;984075460.0;-984075446.007511
90.0;128.0;11.3877;984075460.0;-984075444.6123
90.0;131.0;16.52039;984075460.0;-984075439.47961
90.0;134.0;19.49584;984075460.0;-984075436.50416
90.0;137.0;24.58663;984075460.0;-984075431.41337
90.0;140.0;29.64833;984075460.0;-984075426.35167
90.0;143.0;36.71983;984075460.0;-984075419.28017
90.0;146.0;44.84065;984075460.0;-984075411.15935
91.0;122.0;18.12478;984075460.0;-984075437.87522
91.0;125.0;16.00767;984075460.0;-984075439.99233
91.0;128.0;16.74908;984075460.0;-984075439.25092
91.0;133.0;23.16584;984075460.0;-984075432.83416
91.0;136.0;25.91875;984075460.0;-984075430.08125
91.0;139.0;30.9759;984075460.0;-984075425.0241
91.0;142.0;35.93966;984075460.0;-984075420.06034
91.0;145.0;43.58424;984075460.0;-984075412.41576
92.0;126.0;21.36169;984075460.0;-984075434.63831
92.0;132.0;25.38183;984075460.0;-984075430.61817
92.0;135.0;28.13547;984075460.0;-984075427.86453
92.0;138.0;30.86051;984075460.0;-984075425.13949
92.0;141.0;35.68804;984075460.0;-984075420.31196
92.0;144.0;41.50601;984075460.0;-984075414.49399
92.0;147.0;49.49929;984075460.0;-984075406.50071
93.0;134.0;31.30614;984075460.0;-984075424.69386
93.0;137.0;34.02418;984075460.0;-984075421.97582
93.0;141.0;38.34322;984075460.0;-984075417.65678
93.0;144.0;43.21035;984075460.0;-984075412.78965
93.0;147.0;50.85964;984075460.0;-984075405.14036
94.0;134.0;35.50871;984075650.0;-984075612.49129
94.0;137.0;37.44441;984075650.0;-984075610.55559
94.0;140.0;39.11748;984075650.0;-984075608.88252
94.0;143.0;43.35243;984075650.0;-984075604.64757
94.0;146.0;48.6927;984075460.0;-984075407.3073
94.0;149.0;56.19522;984075460.0;-984075399.80478
94.0;152.0;63.82886;984075460.0;-984075392.17114
95.0;144.0;47.74081;984075650.0;-984075600.25919
95.0;147.0;53.57089;984075650.0;-984075594.42911
95.0;150.0;60.00285;984075650.0;-984075587.99715
96.0;140.0;46.56961;984075650.0;-984075601.43039
96.0;143.0;49.32619;984075650.0;-984075598.67381
96.0;146.0;53.63283;984075650.0;-984075594.36717
96.0;149.0;59.45875;984075650.0;-984075588.54125
96.0;152.0;65.99722;984075650.0;-984075582.00278
96.0;155.0;74.71933;984075650.0;-984075573.28067
97.0;148.0;60.04207;984075650.0;-984075587.95793
97.0;152.0;67.91362;984075650.0;-984075580.08638
98.0;139.0;56.27738;984075650.0;-984075591.72262
98.0;146.0;60.32692;984075650.0;-984075587.67308
98.0;149.0;64.90959;984075650.0;-984075583.09041
98.0;152.0;69.8952;984075650.0;-984075578.1048
98.0;155.0;77.52358;984075650.0;-984075570.47642
99.0;152.0;72.91828;984075650.0;-984075575.08172
99.0;155.0;79.8611;984075650.0;-984075568.1389
100.0;148.0;70.60538;984075650.0;-984075577.39462
100.0;151.0;74.74792;984075650.0;-984075573.25208
100.0;154.0;79.36814;984075650.0;-984075568.63186
100.0;157.0;86.72362;984075650.0;-984075561.27638
101.0;156.0;86.76966;984075650.0;-984075561.23034
102.0;151.0;82.73091;984125060.0;-984124973.26909
102.0;154.0;86.213;984125060.0;-984124969.787
103.0;153.0;89.55633;984125060.0;-984124966.44367
104.0;154.0;94.544;984125060.0;-984124961.456
106.0;154.0;104.95;984125060.0;-984124951.05
108.0;156.0;118.1604;984125060.0;-984124937.8396
110.0;159.0;132.6079;984125060.0;-984124923.3921
